,Year,Quarter,Year-Month,Order Date,Region,Category,Product Name,Unit Price,Quantity,Sales,Profit,Profit Margin
1455,2022,2022Q4,2022-10,2022-10-20,North,Electronics,Laptop,650.24,3,1950.72,116.12,0.05952673884514436
1456,2023,2023Q4,2023-10,2023-10-16,South,Electronics,Camera,988.09,6,5928.54,1177.2,0.19856490805493426
1457,2023,2023Q3,2023-07,2023-07-29,South,Electronics,Camera,687.0957142857143,7,4809.67,1418.72,0.29497242014524905
1458,2023,2023Q2,2023-06,2023-06-04,West,Electronics,Smartphone,89.25,4,357.0,23.4,0.06554621848739495
1459,2023,2023Q2,2023-04,2023-04-28,South,Electronics,Laptop,285.225,4,1140.9,188.78,0.1654658602857393
1460,2022,2022Q2,2022-05,2022-05-13,East,Accessories,Monitor,1113.06,7,7791.42,907.96,0.11653331485146481
1461,2024,2024Q2,2024-05,2024-05-10,East,Electronics,Smartwatch,1042.165,4,4168.66,494.48,0.11861845293211729
1462,2024,2024Q1,2024-01,2024-01-05,East,Electronics,Smartphone,551.0028571428571,14,7714.04,895.98,0.11614925512442248
1463,2024,2024Q3,2024-09,2024-09-07,North,Electronics,Camera,650.042,5,3250.21,699.99,0.2153676223997834
1464,2023,2023Q2,2023-05,2023-05-07,West,Electronics,Laptop,581.0183333333333,12,6972.22,641.82,0.09205389388171917
1465,2022,2022Q3,2022-08,2022-08-05,West,Accessories,Monitor,222.04857142857142,7,1554.34,370.97,0.2386672156670999
1466,2024,2024Q3,2024-07,2024-07-19,North,Electronics,Smartwatch,867.15,3,2601.45,463.36,0.17811605066405276
1467,2023,2023Q1,2023-02,2023-02-01,West,Accessories,Mouse,670.198,5,3350.99,986.33,0.2943398816469163
1468,2023,2023Q4,2023-12,2023-12-20,South,Electronics,Smartwatch,509.11,5,2545.55,588.47,0.23117597375812693
1469,2024,2024Q3,2024-08,2024-08-26,East,Accessories,Monitor,545.21,1,545.21,68.28,0.1252361475394802
1470,2023,2023Q4,2023-12,2023-12-19,North,Accessories,Mouse,245.05499999999998,3,735.165,89.425,0.12163935987159345
1471,2023,2023Q4,2023-11,2023-11-30,South,Electronics,Camera,1042.26,3,3126.78,870.95,0.27854534057400904
1472,2024,2024Q4,2024-12,2024-12-27,West,Electronics,Laptop,456.1766666666667,6,2737.06,604.58,0.2208866447940491
1473,2024,2024Q4,2024-12,2024-12-21,East,Accessories,Headphones,787.0722222222222,9,7083.65,1353.39,0.19105828210032966
1474,2022,2022Q3,2022-09,2022-09-03,North,Electronics,Camera,1179.0075,4,4716.03,1084.16,0.22988827467170483
1475,2024,2024Q1,2024-02,2024-02-29,South,Accessories,Monitor,975.6,1,975.6,125.85,0.12899753997539976
1476,2024,2024Q2,2024-05,2024-05-24,South,Electronics,Smartwatch,313.385,2,626.77,159.49,0.2544633597651451
1477,2023,2023Q3,2023-09,2023-09-12,East,Electronics,Tablet,755.1,7,5285.7,629.07,0.11901356490152677
1478,2023,2023Q4,2023-11,2023-11-08,East,Electronics,Camera,258.165,2,516.33,122.77,0.2377742916351945
1479,2022,2022Q2,2022-05,2022-05-31,East,Accessories,Monitor,713.3000000000001,3,2139.9,503.08,0.2350950979017711
1480,2023,2023Q1,2023-01,2023-01-05,East,Electronics,Laptop,904.0166666666667,9,8136.15,1923.89,0.23646196296774274
1481,2024,2024Q4,2024-10,2024-10-25,West,Electronics,Laptop,426.072,10,4260.72,637.98,0.1497352560130682
1482,2024,2024Q4,2024-12,2024-12-16,East,Electronics,Tablet,672.035,8,5376.28,429.84,0.07995119301822078
1483,2023,2023Q3,2023-08,2023-08-05,West,Office,Printer,501.05333333333334,6,3006.32,730.14,0.2428683573272306
1484,2023,2023Q1,2023-03,2023-03-10,North,Accessories,Monitor,670.0640000000001,5,3350.32,389.95,0.11639186704553595
1485,2022,2022Q2,2022-06,2022-06-09,North,Accessories,Headphones,302.10125,8,2416.81,403.38,0.16690596281875697
1486,2022,2022Q2,2022-05,2022-05-13,West,Accessories,Monitor,770.07,8,6160.56,684.71,0.11114411676860544
1487,2022,2022Q2,2022-04,2022-04-07,East,Office,Printer,699.1675,4,2796.67,682.65,0.2440938687796558
1488,2024,2024Q2,2024-06,2024-06-17,West,Electronics,Smartwatch,419.01800000000003,5,2095.09,193.93,0.09256404259482885
1489,2024,2024Q3,2024-09,2024-09-25,North,Electronics,Camera,1198.118,5,5990.59,1548.62,0.25850876124054556
1490,2024,2024Q4,2024-12,2024-12-27,North,Electronics,Smartwatch,603.205,2,1206.41,307.02,0.254490596066014
1491,2024,2024Q1,2024-03,2024-03-15,South,Electronics,Smartwatch,266.168,5,1330.84,285.78,0.21473655736226743
1492,2022,2022Q3,2022-07,2022-07-25,West,Electronics,Camera,451.0516666666667,6,2706.31,766.68,0.2832934881813244
1493,2023,2023Q1,2023-01,2023-01-14,East,Electronics,Laptop,142.04666666666665,3,426.14,50.8,0.11920964941099169
1494,2024,2024Q4,2024-11,2024-11-13,West,Electronics,Tablet,414.95,1,414.95,50.26,0.1211230268707073
1495,2024,2024Q2,2024-06,2024-06-29,East,Electronics,Laptop,1093.124,10,10931.24,1092.66,0.09995755284853321
1496,2024,2024Q2,2024-05,2024-05-22,South,Electronics,Tablet,242.19333333333336,3,726.58,71.06,0.09780065512400561
1497,2022,2022Q2,2022-04,2022-04-30,East,Electronics,Smartwatch,1001.94,1,1001.94,225.75,0.22531289298760404
1498,2022,2022Q1,2022-02,2022-02-16,West,Accessories,Mouse,920.30375,4,3681.215,933.325,0.25353721529440687
1499,2022,2022Q2,2022-05,2022-05-14,East,Accessories,Keyboard,571.0025,4,2284.01,576.59,0.25244635531368076
1500,2022,2022Q4,2022-12,2022-12-17,East,Electronics,Tablet,735.0625,4,2940.25,566.36,0.19262307626902475
1501,2024,2024Q3,2024-08,2024-08-07,North,Electronics,Smartphone,1159.1333333333334,3,3477.4,862.21,0.2479467418186001
1502,2024,2024Q3,2024-08,2024-08-04,West,Electronics,Smartwatch,446.10555555555555,9,4014.95,204.48,0.05092965043151222
1503,2024,2024Q3,2024-08,2024-08-07,North,Accessories,Monitor,900.07125,8,7200.57,804.53,0.11173143237271493
1504,2024,2024Q2,2024-04,2024-04-03,West,Electronics,Smartwatch,245.24666666666667,3,735.74,134.53,0.18284991980862805
1505,2023,2023Q1,2023-01,2023-01-31,East,Accessories,Monitor,988.12,3,2964.36,446.54,0.15063622501990312
1506,2022,2022Q1,2022-03,2022-03-25,West,Electronics,Camera,411.0233333333333,9,3699.21,276.07,0.07462944790914816
1507,2022,2022Q2,2022-05,2022-05-14,West,Office,Printer,521.11,3,1563.33,221.62,0.1417614962931691
1508,2023,2023Q3,2023-07,2023-07-13,South,Accessories,Mouse,62.22,2,124.44,32.27,0.2593217614914819
1509,2023,2023Q3,2023-07,2023-07-03,North,Accessories,Mouse,208.13,2,416.26,71.68,0.1722000672656513
1510,2023,2023Q1,2023-03,2023-03-07,South,Electronics,Camera,328.10125,8,2624.81,294.24,0.11209954244307208
1511,2022,2022Q1,2022-03,2022-03-10,East,Accessories,Mouse,1403.7525,2,2807.505,357.79,0.12744055665083412
1512,2022,2022Q3,2022-09,2022-09-30,East,Office,Printer,617.114,5,3085.57,413.52,0.13401737766441854
1513,2024,2024Q4,2024-12,2024-12-07,South,Accessories,Keyboard,533.1583333333333,6,3198.95,913.76,0.285643726847872
1514,2022,2022Q1,2022-02,2022-02-13,West,Electronics,Camera,462.1775,4,1848.71,374.66,0.20266023335190486
1515,2023,2023Q2,2023-04,2023-04-11,North,Electronics,Smartwatch,163.015,4,652.06,116.06,0.17798975554396837
1516,2022,2022Q4,2022-11,2022-11-22,South,Accessories,Mouse,490.05,6,2940.3,609.99,0.20745842260993774
1517,2022,2022Q2,2022-05,2022-05-29,East,Accessories,Headphones,978.0525,4,3912.21,454.89,0.11627443312092142
1518,2022,2022Q4,2022-10,2022-10-21,West,Accessories,Monitor,312.94,1,312.94,43.01,0.13743848661085192
1519,2023,2023Q4,2023-11,2023-11-24,East,Electronics,Laptop,859.0033333333333,9,7731.03,1459.74,0.1888157205443518
1520,2023,2023Q2,2023-06,2023-06-23,West,Electronics,Tablet,1081.2,1,1081.2,229.32,0.2120976692563818
1521,2023,2023Q3,2023-08,2023-08-16,West,Electronics,Smartphone,321.01,6,1926.06,393.01,0.20404867968806786
1522,2022,2022Q3,2022-07,2022-07-26,East,Accessories,Monitor,312.1933333333333,3,936.58,88.51,0.09450340600909693
1523,2024,2024Q4,2024-12,2024-12-29,South,Electronics,Laptop,950.0288888888889,9,8550.26,1970.98,0.23051696673551447
1524,2023,2023Q3,2023-08,2023-08-24,North,Accessories,Monitor,617.02,4,2468.08,457.51,0.185370814560306
1525,2023,2023Q3,2023-09,2023-09-04,West,Electronics,Tablet,267.12666666666667,3,801.38,90.34,0.11273053981881255
1526,2023,2023Q1,2023-01,2023-01-03,East,Electronics,Laptop,295.0222222222222,18,5310.4,1402.22,0.2640516721904188
1527,2023,2023Q4,2023-11,2023-11-30,West,Electronics,Smartwatch,491.0425,8,3928.34,700.38,0.17828904830029987
1528,2024,2024Q3,2024-07,2024-07-11,East,Accessories,Monitor,811.03625,8,6488.29,1438.34,0.22168244637647205
1529,2022,2022Q2,2022-04,2022-04-14,North,Electronics,Smartwatch,217.00285714285715,7,1519.02,403.63,0.26571737040986954
1530,2024,2024Q1,2024-01,2024-01-19,West,Electronics,Tablet,1183.27,3,3549.81,996.05,0.28059248241455176
1531,2024,2024Q3,2024-09,2024-09-12,East,Electronics,Laptop,552.3000000000001,6,3313.8,757.68,0.22864385297845372
1532,2024,2024Q3,2024-08,2024-08-24,North,Accessories,Keyboard,135.35666666666665,3,406.07,87.775,0.216157312778585
1533,2022,2022Q4,2022-12,2022-12-25,North,Accessories,Mouse,932.5475,2,1865.095,432.205,0.23173350419147548
1534,2023,2023Q4,2023-12,2023-12-24,South,Accessories,Monitor,1162.0,1,1162.0,210.87,0.18147160068846815
1535,2022,2022Q2,2022-05,2022-05-18,North,Accessories,Headphones,752.0300000000001,3,2256.09,282.52,0.12522550075573224
1536,2024,2024Q3,2024-09,2024-09-28,East,Accessories,Monitor,359.8,1,359.8,78.17,0.21725958866036688
1537,2022,2022Q3,2022-09,2022-09-26,South,Accessories,Mouse,531.105,8,4248.84,831.54,0.19570988787527888
1538,2024,2024Q4,2024-10,2024-10-04,South,Electronics,Camera,365.116,5,1825.58,221.47,0.12131486979480495
1539,2024,2024Q3,2024-09,2024-09-25,East,Accessories,Keyboard,438.08,1,438.08,112.005,0.25567247991234476
1540,2024,2024Q1,2024-03,2024-03-26,West,Accessories,Monitor,353.182,5,1765.91,160.89,0.09110883340600595
1541,2022,2022Q4,2022-10,2022-10-06,South,Accessories,Monitor,752.305,2,1504.61,164.51,0.10933730335435761
1542,2022,2022Q2,2022-06,2022-06-30,South,Accessories,Keyboard,209.05777777777777,9,1881.52,430.78,0.22895318678515242
1543,2022,2022Q1,2022-01,2022-01-16,East,Accessories,Keyboard,928.12625,4,3712.505,766.86,0.206561337964528
1544,2022,2022Q4,2022-10,2022-10-16,East,Electronics,Tablet,80.01666666666667,9,720.15,192.83,0.26776366034853855
1545,2024,2024Q2,2024-05,2024-05-07,West,Electronics,Smartphone,597.1659999999999,5,2985.83,698.22,0.2338445256427861
1546,2022,2022Q1,2022-01,2022-01-04,North,Electronics,Laptop,79.06222222222222,9,711.56,200.11,0.2812271628534488
1547,2024,2024Q2,2024-05,2024-05-17,East,Electronics,Laptop,65.02285714285715,14,910.32,160.0,0.17576236927673783
1548,2024,2024Q4,2024-10,2024-10-15,South,Accessories,Keyboard,630.04875,4,2520.195,232.68,0.09232618904489533
1549,2023,2023Q3,2023-09,2023-09-11,East,Accessories,Mouse,856.74,1,856.74,87.69,0.1023531059598011
1550,2023,2023Q3,2023-07,2023-07-20,West,Accessories,Monitor,1046.1,5,5230.5,385.77,0.07375394321766561
1551,2022,2022Q1,2022-03,2022-03-19,South,Electronics,Laptop,927.14,5,4635.7,769.03,0.165892961149341
1552,2024,2024Q4,2024-12,2024-12-07,East,Electronics,Laptop,918.0566666666667,12,11016.68,720.56,0.06540627484868398
1553,2023,2023Q2,2023-06,2023-06-06,North,Electronics,Smartphone,258.15,2,516.3,54.02,0.10462909161340307
1554,2023,2023Q3,2023-07,2023-07-13,East,Electronics,Smartphone,677.27,1,677.27,88.41,0.13053878069307662
1555,2023,2023Q3,2023-07,2023-07-10,West,Accessories,Monitor,909.0440000000001,5,4545.22,755.05,0.1661195717699033
1556,2024,2024Q3,2024-09,2024-09-09,South,Electronics,Smartphone,874.142,10,8741.42,2510.72,0.2872210693457127
1557,2023,2023Q1,2023-01,2023-01-06,East,Accessories,Keyboard,186.495,1,186.495,28.755,0.15418643931472692
1558,2024,2024Q3,2024-09,2024-09-05,West,Electronics,Camera,353.0622222222222,9,3177.56,629.96,0.19825274739107995
1559,2023,2023Q2,2023-04,2023-04-20,South,Electronics,Tablet,1120.1766666666667,3,3360.53,759.31,0.22594947820730654
1560,2023,2023Q1,2023-03,2023-03-02,West,Electronics,Smartphone,566.43,2,1132.86,290.56,0.2564835902053211
1561,2024,2024Q4,2024-10,2024-10-05,East,Electronics,Smartwatch,363.158,5,1815.79,468.62,0.2580805049042015
1562,2023,2023Q4,2023-11,2023-11-15,West,Electronics,Smartphone,1128.23,2,2256.46,147.48,0.06535901367628941
1563,2024,2024Q4,2024-10,2024-10-30,East,Accessories,Monitor,195.15,6,1170.9,104.63,0.08935861303270987
1564,2022,2022Q3,2022-08,2022-08-01,North,Electronics,Smartwatch,884.0200000000001,5,4420.1,380.69,0.08612701070111535
1565,2024,2024Q1,2024-02,2024-02-29,West,Electronics,Smartphone,76.02833333333334,12,912.34,138.3,0.15158822368853717
1566,2024,2024Q1,2024-02,2024-02-25,North,Electronics,Tablet,729.045,2,1458.09,154.79,0.10615942774451509
1567,2024,2024Q2,2024-06,2024-06-24,West,Accessories,Monitor,427.0157142857143,7,2989.11,197.58,0.06609994279233618
1568,2024,2024Q4,2024-12,2024-12-20,North,Electronics,Camera,856.05,4,3424.2,845.68,0.24697155539980142
1569,2024,2024Q4,2024-10,2024-10-14,West,Accessories,Mouse,613.38,2,1226.76,124.25,0.10128305455019727
1570,2024,2024Q4,2024-11,2024-11-16,North,Electronics,Laptop,845.05125,16,13520.82,2195.26,0.16236145440883026
1571,2023,2023Q3,2023-09,2023-09-25,West,Electronics,Smartphone,111.98,2,223.96,27.22,0.12153956063582781
1572,2023,2023Q2,2023-06,2023-06-09,North,Office,Printer,655.12,5,3275.6,222.29,0.06786237635852974
1573,2024,2024Q3,2024-09,2024-09-08,North,Accessories,Headphones,836.2833333333333,3,2508.85,498.69,0.19877234589552983
1574,2024,2024Q3,2024-09,2024-09-01,South,Accessories,Keyboard,113.0575,8,904.46,202.35,0.2237246533843398
1575,2022,2022Q1,2022-01,2022-01-29,East,Electronics,Smartphone,424.0785714285715,7,2968.55,728.94,0.2455542268110694
1576,2022,2022Q1,2022-03,2022-03-17,South,Accessories,Mouse,840.11,5,4200.55,746.86,0.17780052612157932
1577,2024,2024Q1,2024-01,2024-01-16,North,Electronics,Smartwatch,329.174,5,1645.87,313.66,0.19057398214925847
1578,2023,2023Q1,2023-03,2023-03-30,North,Electronics,Laptop,654.0066666666667,6,3924.04,762.96,0.19443226878421221
1579,2023,2023Q3,2023-09,2023-09-12,South,Accessories,Headphones,70.09833333333333,6,420.59,65.62,0.15601892579471696
1580,2023,2023Q4,2023-11,2023-11-22,West,Accessories,Headphones,774.195,2,1548.39,157.48,0.10170564263525338
1581,2023,2023Q2,2023-05,2023-05-10,North,Accessories,Keyboard,796.1225,2,1592.245,239.135,0.15018731413821365
1582,2023,2023Q4,2023-10,2023-10-11,North,Accessories,Monitor,59.81,1,59.81,10.32,0.17254639692359136
1583,2024,2024Q2,2024-05,2024-05-18,South,Accessories,Monitor,747.11625,8,5976.93,1016.99,0.17015256996484818
1584,2023,2023Q1,2023-01,2023-01-30,West,Accessories,Mouse,597.1366666666667,3,1791.41,122.5,0.0683818891264423
1585,2023,2023Q1,2023-01,2023-01-13,West,Electronics,Smartwatch,822.07,2,1644.14,189.32,0.115148345031445
1586,2024,2024Q2,2024-05,2024-05-17,West,Electronics,Tablet,823.1175,8,6584.94,544.62,0.08270690393534338
1587,2022,2022Q3,2022-08,2022-08-03,East,Accessories,Headphones,324.15999999999997,5,1620.8,325.87,0.2010550345508391
1588,2024,2024Q1,2024-02,2024-02-06,West,Accessories,Mouse,342.09625,4,1368.385,203.61,0.14879584327510167
1589,2024,2024Q2,2024-04,2024-04-11,South,Accessories,Monitor,266.055,4,1064.22,274.47,0.25790719963917236
1590,2024,2024Q2,2024-06,2024-06-18,South,Electronics,Camera,381.03000000000003,7,2667.21,363.5,0.1362847319858579
1591,2024,2024Q4,2024-12,2024-12-18,East,Electronics,Laptop,58.69,2,117.38,22.5,0.19168512523428183
1592,2023,2023Q3,2023-09,2023-09-17,East,Accessories,Mouse,984.025,4,3936.1,374.34,0.09510429104951601
1593,2022,2022Q4,2022-11,2022-11-23,East,Electronics,Smartphone,678.0377777777778,18,12204.68,1895.82,0.15533549425302423
1594,2024,2024Q4,2024-10,2024-10-13,North,Accessories,Keyboard,1237.51875,4,4950.075,288.4,0.05826174350893673
1595,2024,2024Q4,2024-10,2024-10-16,North,Accessories,Keyboard,215.23,1,215.23,57.455,0.2669469869441992
1596,2023,2023Q3,2023-09,2023-09-18,South,Accessories,Mouse,271.02333333333337,3,813.07,238.1,0.29284071482160207
1597,2023,2023Q4,2023-12,2023-12-09,South,Electronics,Camera,1044.1325,4,4176.53,980.11,0.23467088707611344
1598,2023,2023Q4,2023-10,2023-10-02,South,Electronics,Camera,771.2275,4,3084.91,348.38,0.11293036101539429
1599,2022,2022Q1,2022-03,2022-03-31,West,Accessories,Mouse,1334.8266666666666,3,4004.48,796.825,0.19898338860476267
1600,2024,2024Q2,2024-06,2024-06-12,South,Electronics,Smartwatch,1152.1625,4,4608.65,963.5,0.20906339166567217
1601,2024,2024Q2,2024-06,2024-06-16,West,Accessories,Headphones,1089.0525,4,4356.21,614.62,0.14109053512112593
1602,2022,2022Q4,2022-12,2022-12-02,East,Electronics,Laptop,135.03,7,945.21,75.21,0.0795696194496461
1603,2022,2022Q4,2022-11,2022-11-12,North,Electronics,Smartwatch,550.015,4,2200.06,484.33,0.22014399607283439
1604,2024,2024Q4,2024-12,2024-12-06,East,Accessories,Monitor,701.036,5,3505.18,678.18,0.19347936482577213
1605,2024,2024Q2,2024-05,2024-05-26,East,Accessories,Monitor,959.0600000000001,5,4795.3,819.12,0.1708172585656789
1606,2024,2024Q4,2024-10,2024-10-20,North,Accessories,Monitor,918.1659999999999,5,4590.83,650.05,0.14159748890723464
1607,2023,2023Q2,2023-05,2023-05-04,North,Accessories,Monitor,523.225,4,2092.9,467.02,0.22314491853409144
1608,2024,2024Q2,2024-05,2024-05-09,South,Accessories,Mouse,446.04625,8,3568.37,334.13,0.093636590375998
1609,2022,2022Q4,2022-11,2022-11-21,West,Electronics,Laptop,83.075,16,1329.2,253.2,0.1904905206139031
1610,2024,2024Q4,2024-11,2024-11-20,West,Electronics,Tablet,641.0366666666666,3,1923.11,274.0,0.14247754938615056
1611,2024,2024Q1,2024-01,2024-01-03,North,Electronics,Smartphone,129.035,4,516.14,128.24,0.24845972023094512
1612,2024,2024Q4,2024-10,2024-10-29,East,Electronics,Smartwatch,126.08777777777777,9,1134.79,267.26,0.235514941090422
1613,2024,2024Q2,2024-04,2024-04-09,West,Electronics,Smartwatch,359.00444444444446,9,3231.04,670.85,0.20762664652867188
1614,2024,2024Q3,2024-09,2024-09-05,South,Electronics,Tablet,513.0128571428571,7,3591.09,266.59,0.07423651314781862
1615,2024,2024Q1,2024-02,2024-02-03,East,Electronics,Camera,127.385,2,254.77,20.48,0.08038623071790242
1616,2023,2023Q1,2023-03,2023-03-17,South,Electronics,Smartphone,1186.158,5,5930.79,1193.32,0.2012075962898703
1617,2023,2023Q1,2023-03,2023-03-20,East,Electronics,Laptop,920.05,2,1840.1,196.62,0.10685288842997664
1618,2023,2023Q1,2023-01,2023-01-21,North,Accessories,Mouse,743.15,2,1486.3,413.73,0.2783623763708538
1619,2024,2024Q2,2024-05,2024-05-23,West,Electronics,Smartwatch,1120.2366666666667,3,3360.71,465.02,0.13836957071571185
1620,2022,2022Q4,2022-10,2022-10-24,West,Electronics,Tablet,251.1475,4,1004.59,240.13,0.23903283926776098
1621,2024,2024Q4,2024-12,2024-12-25,West,Accessories,Headphones,972.325,2,1944.65,332.55,0.17100763633558738
1622,2023,2023Q3,2023-09,2023-09-18,East,Accessories,Monitor,1011.122,5,5055.61,1200.09,0.23737788318323605
1623,2022,2022Q3,2022-07,2022-07-18,West,Electronics,Smartwatch,64.46,2,128.92,8.33,0.06461371393112009
1624,2024,2024Q1,2024-03,2024-03-09,East,Electronics,Smartphone,211.23000000000002,3,633.69,163.03,0.2572709053322602
1625,2022,2022Q4,2022-12,2022-12-14,South,Office,Printer,841.1866666666666,3,2523.56,506.7,0.20078777599898556
1626,2024,2024Q1,2024-03,2024-03-28,North,Accessories,Monitor,63.06,1,63.06,17.29,0.2741833174754202
1627,2023,2023Q3,2023-07,2023-07-02,South,Accessories,Mouse,344.035,4,1376.14,197.33,0.14339384074294767
1628,2024,2024Q4,2024-11,2024-11-11,West,Accessories,Mouse,663.2033333333333,3,1989.61,419.61,0.2109006287664417
1629,2024,2024Q1,2024-03,2024-03-09,East,Electronics,Laptop,1004.09875,8,8032.79,466.19,0.058035875455476865
1630,2022,2022Q1,2022-01,2022-01-21,South,Electronics,Tablet,617.155,6,3702.93,407.34,0.11000477999854169
1631,2022,2022Q4,2022-10,2022-10-17,East,Electronics,Smartwatch,57.10625,8,456.85,90.24,0.19752654043996934
1632,2024,2024Q1,2024-03,2024-03-04,West,Electronics,Camera,972.33,1,972.33,261.91,0.2693632820133083
1633,2022,2022Q1,2022-01,2022-01-08,South,Accessories,Headphones,658.038,5,3290.19,797.82,0.24248447658037986
1634,2022,2022Q4,2022-11,2022-11-24,East,Electronics,Laptop,735.14,2,1470.28,278.62,0.1895013194765623
1635,2024,2024Q4,2024-10,2024-10-24,North,Electronics,Tablet,1112.1166666666666,3,3336.35,798.26,0.23926146837112414
1636,2022,2022Q4,2022-10,2022-10-03,West,Accessories,Keyboard,1041.405,1,1041.405,173.265,0.1663761936998574
1637,2024,2024Q3,2024-07,2024-07-18,East,Accessories,Keyboard,670.255,1,670.255,64.945,0.09689595750870936
1638,2022,2022Q1,2022-03,2022-03-13,East,Electronics,Laptop,232.05599999999998,5,1160.28,227.13,0.19575447305822732
1639,2024,2024Q3,2024-09,2024-09-21,East,Accessories,Monitor,318.1175,4,1272.47,299.84,0.23563620360401422
1640,2022,2022Q1,2022-01,2022-01-14,West,Office,Printer,939.3333333333334,3,2818.0,588.47,0.20882540809084457
1641,2024,2024Q1,2024-03,2024-03-05,East,Accessories,Monitor,488.27666666666664,3,1464.83,264.67,0.18068308267853608
1642,2022,2022Q4,2022-10,2022-10-01,West,Electronics,Tablet,951.0983333333334,6,5706.59,1306.92,0.22901943191993818
1643,2023,2023Q3,2023-07,2023-07-15,West,Accessories,Keyboard,1147.5,1,1147.5,133.48,0.11632244008714596
1644,2023,2023Q1,2023-02,2023-02-11,North,Electronics,Laptop,165.055,4,660.22,133.14,0.2016600527097028
1645,2023,2023Q3,2023-07,2023-07-12,North,Accessories,Monitor,544.0175,4,2176.07,250.89,0.11529500429673677
1646,2022,2022Q1,2022-03,2022-03-19,South,Accessories,Headphones,1088.047142857143,7,7616.33,1317.79,0.173021652160555
1647,2024,2024Q2,2024-04,2024-04-03,East,Electronics,Tablet,513.175,2,1026.35,279.76,0.2725775807473084
1648,2024,2024Q4,2024-11,2024-11-17,West,Electronics,Tablet,105.26,2,210.52,42.04,0.19969599087972636
1649,2022,2022Q3,2022-09,2022-09-17,North,Office,Printer,90.455,2,180.91,10.78,0.05958764026311425
1650,2024,2024Q3,2024-09,2024-09-12,North,Electronics,Tablet,95.0125,4,380.05,72.88,0.19176424154716482
1651,2023,2023Q3,2023-08,2023-08-13,West,Accessories,Monitor,958.055,8,7664.44,1580.55,0.2062185887031538
1652,2022,2022Q4,2022-10,2022-10-22,East,Electronics,Smartphone,757.09,8,6056.72,1029.9,0.170042531271051
1653,2024,2024Q1,2024-03,2024-03-30,North,Accessories,Monitor,250.0666666666667,3,750.2,193.86,0.25841109037589977
1654,2023,2023Q1,2023-03,2023-03-26,West,Electronics,Laptop,1081.215,2,2162.43,355.45,0.16437526301429412
1655,2023,2023Q1,2023-03,2023-03-13,East,Accessories,Headphones,247.09333333333336,9,2223.84,347.01,0.1560409022231815
1656,2023,2023Q3,2023-09,2023-09-19,West,Electronics,Smartphone,636.1214285714286,14,8905.7,1840.1,0.2066204790190552
1657,2022,2022Q2,2022-04,2022-04-05,North,Accessories,Headphones,96.09666666666668,3,288.29,77.38,0.26841028131395467
1658,2024,2024Q1,2024-01,2024-01-24,West,Electronics,Camera,417.49,2,834.98,150.12,0.17978873745478935
1659,2023,2023Q3,2023-08,2023-08-20,East,Accessories,Keyboard,1006.3225,2,2012.645,461.585,0.2293424821565651
1660,2023,2023Q3,2023-09,2023-09-08,West,Accessories,Headphones,676.1342857142856,7,4732.94,1084.28,0.22909227668214685
1661,2024,2024Q1,2024-03,2024-03-16,North,Electronics,Tablet,271.09857142857146,7,1897.69,524.69,0.27648878373180025
1662,2022,2022Q2,2022-04,2022-04-16,East,Accessories,Mouse,210.125,4,840.5,190.13,0.22621058893515764
1663,2022,2022Q1,2022-01,2022-01-02,North,Accessories,Mouse,825.09875,4,3300.395,180.225,0.05460710005923533
1664,2022,2022Q4,2022-10,2022-10-20,West,Electronics,Laptop,1181.3,2,2362.6,342.27,0.14487005841022602
1665,2024,2024Q1,2024-03,2024-03-22,East,Electronics,Tablet,477.21,1,477.21,56.49,0.11837555793047087
1666,2022,2022Q2,2022-06,2022-06-04,North,Accessories,Keyboard,314.19666666666666,3,942.59,84.8,0.08996488398985773
1667,2023,2023Q1,2023-01,2023-01-21,East,Electronics,Camera,1042.2,2,2084.4,586.72,0.2814814814814815
1668,2023,2023Q3,2023-08,2023-08-16,West,Electronics,Tablet,764.145,6,4584.87,473.37,0.10324611166728828
1669,2022,2022Q2,2022-05,2022-05-28,East,Office,Printer,1118.69,1,1118.69,319.28,0.28540525078439954
1670,2024,2024Q2,2024-04,2024-04-30,North,Accessories,Mouse,445.01666666666665,9,4005.15,652.15,0.16282785913136835
1671,2024,2024Q1,2024-03,2024-03-04,East,Electronics,Smartwatch,922.0459999999999,5,4610.23,1293.37,0.2805434869843804
1672,2024,2024Q4,2024-10,2024-10-14,South,Accessories,Keyboard,551.4,1,551.4,86.84,0.15749002538991658
1673,2023,2023Q4,2023-12,2023-12-19,South,Accessories,Mouse,1096.1116666666667,3,3288.335,949.835,0.2888498282565493
1674,2022,2022Q3,2022-08,2022-08-08,South,Accessories,Headphones,1109.0428571428572,7,7763.3,1444.27,0.1860381538778612
1675,2024,2024Q1,2024-03,2024-03-02,East,Accessories,Monitor,320.07,7,2240.49,622.29,0.2777472784971145
1676,2022,2022Q4,2022-12,2022-12-04,East,Accessories,Headphones,883.1233333333333,6,5298.74,1209.88,0.22833352834824885
1677,2023,2023Q3,2023-07,2023-07-15,North,Electronics,Smartwatch,58.075,2,116.15,32.27,0.27783039173482565
1678,2022,2022Q1,2022-02,2022-02-02,East,Electronics,Tablet,841.00375,8,6728.03,1140.19,0.1694686260316913
1679,2022,2022Q4,2022-12,2022-12-02,North,Accessories,Monitor,98.006,5,490.03,55.59,0.11344203416117382
